Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
23606;Newport News;VA;37.078.196;-7.649.446;-5;1;37.078196,-76.49446
61811;Alvin;IL;40.293.159;-8.761.401;-6;1;40.293159,-87.61401
28753;Marshall;NC;35.852.912;-8.268.447;-5;1;35.852912,-82.68447
63801;Sikeston;MO;36.891.163;-8.958.355;-6;1;36.891163,-89.58355
24883;Skygusty;WV;37.375.246;-81.653.889;-5;1;37.375246,-81.653889
13652;Hermon;NY;44.436.004;-7.522.228;-5;1;44.436004,-75.22228
72503;Batesville;AR;35.734.617;-91.534.303;-6;1;35.734617,-91.534303
18911;Blooming Glen;PA;40.328.645;-7.510.278;-5;1;40.328645,-75.10278
95324;Hilmar;CA;37.400.932;-12.087.972;-8;1;37.400932,-120.87972
21531;Friendsville;MD;39.662.458;-79.416;-5;1;39.662458,-79.416
95758;Elk Grove;CA;38.406.432;-12.143.673;-8;1;38.406432,-121.43673
86439;Bullhead City;AZ;35.095.848;-114.619.445;-7;0;35.095848,-114.619445
16914;Columbia Cross Roads;PA;4.186.401;-7.676.982;-5;1;41.86401,-76.76982
97918;Vale;OR;44.029.403;-11.733.282;-7;1;44.029403,-117.33282
10036;New York;NY;40.759.511;-7.399.019;-5;1;40.759511,-73.99019
84130;Salt Lake City;UT;40.668.068;-111.908.297;-7;1;40.668068,-111.908297
22726;Lignum;VA;38.411.845;-7.782.208;-5;1;38.411845,-77.82208
40979;Roark;KY;37.016.332;-8.351.075;-5;1;37.016332,-83.51075
29741;Ruby;SC;34.721.265;-8.019.733;-5;1;34.721265,-80.19733
61558;Pekin;IL;40.554.538;-89.609.951;-6;1;40.554538,-89.609951
48663;Saginaw;MI;43.467.315;-83.975.475;-5;1;43.467315,-83.975475
57751;Keystone;SD;43.892.254;-10.341.721;-7;1;43.892254,-103.41721
41714;Bear Branch;KY;37.163.342;-8.351.527;-5;1;37.163342,-83.51527
68367;Gresham;NE;4.103.937;-9.739.671;-6;1;41.03937,-97.39671
38454;Duck River;TN;35.727.189;-8.731.927;-6;1;35.727189,-87.31927
61242;Cordova;IL;41.697.188;-9.030.177;-6;1;41.697188,-90.30177
57532;Fort Pierre;SD;44.326.157;-10.043.382;-7;1;44.326157,-100.43382
63038;Glencoe;MO;38.578.703;-9.066.508;-6;1;38.578703,-90.66508
70164;New Orleans;LA;30.032.997;-89.882.564;-6;1;30.032997,-89.882564
49881;Sagola;MI;46.085.875;-8.799.607;-6;1;46.085875,-87.99607
97335;Crabtree;OR;44.634.439;-122.893.292;-8;1;44.634439,-122.893292
91404;Van Nuys;CA;33.786.594;-118.298.662;-8;1;33.786594,-118.298662
43961;Stratton;OH;40.523.054;-806.294;-5;1;40.523054,-80.6294
89053;Henderson;NV;35.927.901;-114.972.061;-8;1;35.927901,-114.972061
90091;Los Angeles;CA;33.786.594;-118.298.662;-8;1;33.786594,-118.298662
95160;San Jose;CA;37.189.396;-121.705.327;-8;1;37.189396,-121.705327
89503;Reno;NV;3.953.636;-1.198.373;-8;1;39.53636,-119.8373
57732;Deadwood;SD;44.338.702;-10.370.916;-7;1;44.338702,-103.70916
38929;Gore Springs;MS;33.748.508;-8.954.482;-6;1;33.748508,-89.54482
51033;Linn Grove;IA;42.907.563;-9.525.334;-6;1;42.907563,-95.25334
45241;Cincinnati;OH;39.276.271;-8.439.324;-5;1;39.276271,-84.39324
46176;Shelbyville;IN;39.523.797;-8.577.208;-5;0;39.523797,-85.77208
4284;Wayne;ME;44.349.542;-7.005.698;-5;1;44.349542,-70.05698
7442;Pompton Lakes;NJ;4.099.948;-7.428.807;-5;1;40.99948,-74.28807
977;Trujillo Alto;PR;18.337.004;-65.990.099;-4;0;18.337004,-65.990099
1432;Ayer;MA;42.549.821;-7.159.136;-5;1;42.549821,-71.59136
93216;Delano;CA;35.771.876;-11.926.984;-8;1;35.771876,-119.26984
93388;Bakersfield;CA;35.294.405;-118.905.173;-8;1;35.294405,-118.905173
91603;North Hollywood;CA;33.786.594;-118.298.662;-8;1;33.786594,-118.298662
91758;Ontario;CA;34.839.964;-115.967.051;-8;1;34.839964,-115.967051
92083;Vista;CA;33.179.587;-11.724.461;-8;1;33.179587,-117.24461
82072;Laramie;WY;41.344.843;-10.558.626;-7;1;41.344843,-105.58626
35449;Coaling;AL;33.135.876;-87.338.369;-6;1;33.135876,-87.338369
83312;Almo;ID;4.208.685;-11.364.135;-7;1;42.08685,-113.64135
33150;Miami;FL;25.851.974;-8.020.566;-5;1;25.851974,-80.20566
78738;Austin;TX;30.340.111;-9.798.869;-6;1;30.340111,-97.98869
18222;Drums;PA;41.030.933;-7.598.932;-5;1;41.030933,-75.98932
86502;Chambers;AZ;35.213.287;-10.954.223;-7;0;35.213287,-109.54223
18241;Nuremberg;PA;40.939.035;-7.616.898;-5;1;40.939035,-76.16898
88256;Loving;NM;3.227.936;-10.398.784;-7;1;32.27936,-103.98784
70163;New Orleans;LA;2.995.006;-9.007.532;-6;1;29.95006,-90.07532
90292;Marina Del Rey;CA;33.976.373;-11.845.458;-8;1;33.976373,-118.45458
70665;Sulphur;LA;30.154.028;-9.342.412;-6;1;30.154028,-93.42412
13859;Wells Bridge;NY;42.367.765;-7.524.718;-5;1;42.367765,-75.24718
14522;Palmyra;NY;43.063.858;-772.223;-5;1;43.063858,-77.2223
72201;Little Rock;AR;34.745.692;-9.227.987;-6;1;34.745692,-92.27987
10174;New York;NY;40.751.656;-7.397.516;-5;1;40.751656,-73.97516
51048;Pierson;IA;42.571.699;-9.585.556;-6;1;42.571699,-95.85556
2151;Revere;MA;42.416.247;-7.100.525;-5;1;42.416247,-71.00525
44113;Cleveland;OH;41.484.688;-8.170.125;-5;1;41.484688,-81.70125
4017;Chebeague Island;ME;43.736.628;-7.011.522;-5;1;43.736628,-70.11522
45253;Cincinnati;OH;39.166.759;-8.453.822;-5;1;39.166759,-84.53822
7522;Paterson;NJ;40.925.778;-7.417.784;-5;1;40.925778,-74.17784
47448;Nashville;IN;39.199.357;-862.395;-5;0;39.199357,-86.2395
17354;Porters Sideling;PA;3.982.457;-7.689.927;-5;1;39.82457,-76.89927
15085;Trafford;PA;40.386.968;-7.974.467;-5;1;40.386968,-79.74467
688;Sabana Hoyos;PR;1.840.415;-6.661.348;-4;0;18.40415,-66.61348
1003;Amherst;MA;42.369.562;-7.263.599;-5;1;42.369562,-72.63599
55712;Bruno;MN;46.275.431;-9.257.886;-6;1;46.275431,-92.57886
4576;Southport;ME;43.823.008;-6.966.661;-5;1;43.823008,-69.66661
5036;Brookfield;VT;4.402.591;-7.258.502;-5;1;44.02591,-72.58502
68441;Steinauer;NE;40.224.384;-9.624.072;-6;1;40.224384,-96.24072
24333;Galax;VA;36.649.548;-8.092.683;-5;1;36.649548,-80.92683
76556;Milano;TX;30.702.352;-9.685.039;-6;1;30.702352,-96.85039
77661;Stowell;TX;29.780.948;-94.390.045;-6;1;29.780948,-94.390045
63876;Senath;MO;36.131.733;-9.017.023;-6;1;36.131733,-90.17023
57555;Mission;SD;43.233.874;-10.064.693;-6;1;43.233874,-100.64693
73135;Oklahoma City;OK;3.540.017;-9.743.249;-6;1;35.40017,-97.43249
85646;Tubac;AZ;31.623.432;-11.106.352;-7;0;31.623432,-111.06352
88355;Ruidoso;NM;33.330.502;-105.693.322;-7;1;33.330502,-105.693322
99353;West Richland;WA;46.297.139;-11.935.457;-8;1;46.297139,-119.35457
95925;Challenge;CA;39.466.279;-12.120.936;-8;1;39.466279,-121.20936
96048;Junction City;CA;40.850.776;-12.292.043;-8;1;40.850776,-122.92043
47016;Cedar Grove;IN;3.937.427;-8.491.113;-5;0;39.37427,-84.91113
92602;Irvine;CA;3.373.297;-11.776.932;-8;1;33.73297,-117.76932
92677;Laguna Niguel;CA;33.531.938;-1.177.025;-8;1;33.531938,-117.7025
28675;Sparta;NC;36.506.064;-811.362;-5;1;36.506064,-81.1362
38585;Spencer;TN;3.569.653;-8.541.146;-6;1;35.69653,-85.41146
39130;Madison;MS;32.642.448;-90.090.683;-6;1;32.642448,-90.090683
32608;Gainesville;FL;29.611.545;-823.941;-5;1;29.611545,-82.3941
46347;Kouts;IN;41.305.178;-8.701.522;-6;1;41.305178,-87.01522
32062;McAlpin;FL;3.013.762;-8.298.732;-5;1;30.13762,-82.98732
32513;Pensacola;FL;30.557.064;-87.259.592;-6;1;30.557064,-87.259592
33625;Tampa;FL;28.069.755;-8.255.734;-5;1;28.069755,-82.55734
84714;Beryl;UT;37.798.268;-1.136.718;-7;1;37.798268,-113.6718
85024;Phoenix;AZ;33.675.564;-11.204.717;-7;0;33.675564,-112.04717
14694;Rochester;NY;43.286.024;-77.684.264;-5;1;43.286024,-77.684264
77325;Humble;TX;2.983.399;-95.434.241;-6;1;29.83399,-95.434241
93282;Waukena;CA;3.612.763;-11.952.202;-8;1;36.12763,-119.52202
31329;Springfield;GA;32.390.879;-8.132.427;-5;1;32.390879,-81.32427
95067;Scotts Valley;CA;3.705.297;-121.949.418;-8;1;37.05297,-121.949418
33317;Fort Lauderdale;FL;26.113.664;-8.022.376;-5;1;26.113664,-80.22376
89512;Reno;NV;3.954.641;-11.979.664;-8;1;39.54641,-119.79664
62704;Springfield;IL;397.778;-8.967.982;-6;1;39.7778,-89.67982
29450;Huger;SC;33.046.869;-798.097;-5;1;33.046869,-79.8097
56627;Big Falls;MN;48.186.112;-9.380.726;-6;1;48.186112,-93.80726
30126;Mableton;GA;33.817.738;-8.456.087;-5;1;33.817738,-84.56087
67485;Tipton;KS;3.932.071;-9.850.294;-6;1;39.32071,-98.50294
68036;Linwood;NE;41.391.914;-9.696.036;-6;1;41.391914,-96.96036
35554;Eldridge;AL;33.903.299;-8.765.194;-6;1;33.903299,-87.65194
69331;Angora;NE;41.823.881;-10.296.652;-7;1;41.823881,-102.96652
13403;Marcy;NY;43.162.119;-7.528.435;-5;1;43.162119,-75.28435
60074;Palatine;IL;42.143.819;-8.802.546;-6;1;42.143819,-88.02546
5485;Sheldon Springs;VT;44.905.573;-72.963.154;-5;1;44.905573,-72.963154
47654;Mackey;IN;3.825.312;-8.739.205;-6;1;38.25312,-87.39205
48090;Warren;MI;42.672.322;-82.903.065;-5;1;42.672322,-82.903065
48330;Drayton Plains;MI;42.675.435;-83.363.697;-5;1;42.675435,-83.363697
49220;Addison;MI;41.992.765;-843.329;-5;1;41.992765,-84.3329
50047;Carlisle;IA;41.491.089;-9.348.058;-6;1;41.491089,-93.48058
34145;Marco Island;FL;25.940.112;-8.171.329;-5;1;25.940112,-81.71329
99134;Harrington;WA;47.460.312;-11.838.258;-8;1;47.460312,-118.38258
79035;Friona;TX;34.631.714;-10.272.658;-6;1;34.631714,-102.72658
66536;Saint Marys;KS;39.200.733;-9.607.148;-6;1;39.200733,-96.07148
81524;Loma;CO;39.238.633;-10.878.893;-7;1;39.238633,-108.78893
67062;Hesston;KS;38.142.541;-9.743.368;-6;1;38.142541,-97.43368
97121;Hammond;OR;46.187.903;-12.396.437;-8;1;46.187903,-123.96437
97403;Eugene;OR;4.403.858;-12.305.562;-8;1;44.03858,-123.05562
75051;Grand Prairie;TX;32.728.982;-9.700.428;-6;1;32.728982,-97.00428
75943;Douglass;TX;31.654.777;-9.490.988;-6;1;31.654777,-94.90988
57442;Gettysburg;SD;45.007.901;-10.005.209;-6;1;45.007901,-100.05209
58788;Towner;ND;48.363.285;-10.047.477;-6;1;48.363285,-100.47477
72085;Letona;AR;35.362.742;-918.275;-6;1;35.362742,-91.8275
73463;Wilson;OK;34.149.455;-9.743.096;-6;1;34.149455,-97.43096
53928;Doylestown;WI;43.426.936;-8.914.912;-6;1;43.426936,-89.14912
43916;Colerain;OH;40.122.351;-80.814.948;-5;1;40.122351,-80.814948
44608;Beach City;OH;4.065.151;-8.158.475;-5;1;40.65151,-81.58475
94536;Fremont;CA;37.562.218;-12.199.433;-8;1;37.562218,-121.99433
48108;Ann Arbor;MI;42.232.807;-8.372.671;-5;1;42.232807,-83.72671
98058;Renton;WA;47.448.322;-12.214.584;-8;1;47.448322,-122.14584
30318;Atlanta;GA;33.786.805;-84.437;-5;1;33.786805,-84.437
99790;Fairbanks;AK;64.856.055;-14.627.598;-9;1;64.856055,-146.27598
32912;Melbourne;FL;28.306.726;-80.686.159;-5;1;28.306726,-80.686159
95693;Wilton;CA;38.382.367;-12.123.708;-8;1;38.382367,-121.23708
96732;Kahului;HI;20.883.951;-15.646.579;-10;0;20.883951,-156.46579
14021;Batavia;NY;42.998.052;-78.184.813;-5;1;42.998052,-78.184813
34607;Spring Hill;FL;28.516.609;-8.261.302;-5;1;28.516609,-82.61302
17855;New Berlin;PA;40.880.509;-76.985;-5;1;40.880509,-76.985
27802;Rocky Mount;NC;35.935.563;-7.778.077;-5;1;35.935563,-77.78077
29356;Landrum;SC;3.515.617;-8.222.045;-5;1;35.15617,-82.22045
44473;Vienna;OH;41.236.248;-8.066.265;-5;1;41.236248,-80.66265
19070;Morton;PA;39.906.312;-7.532.489;-5;1;39.906312,-75.32489
19140;Philadelphia;PA;40.012.212;-7.514.503;-5;1;40.012212,-75.14503
12727;Cochecton Center;NY;41.657.225;-7.498.161;-5;1;41.657225,-74.98161
12993;Westport;NY;44.195.201;-7.347.194;-5;1;44.195201,-73.47194
13421;Oneida;NY;43.079.635;-7.564.678;-5;1;43.079635,-75.64678
5730;Belmont;VT;43.416.666;-7.283.445;-5;1;43.416666,-72.83445
5768;Rupert;VT;43.026.984;-73.055.156;-5;1;43.026984,-73.055156
7036;Linden;NJ;40.633.953;-7.425.339;-5;1;40.633953,-74.25339
7524;Paterson;NJ;40.930.398;-7.415.829;-5;1;40.930398,-74.15829
67144;Towanda;KS;37.804.776;-9.701.477;-6;1;37.804776,-97.01477
68029;Herman;NE;41.665.663;-9.625.866;-6;1;41.665663,-96.25866
70734;Geismar;LA;30.211.172;-9.100.875;-6;1;30.211172,-91.00875
71907;Hot Springs;AR;34.532.516;-93.048.397;-6;1;34.532516,-93.048397
71972;Vandervoort;AR;34.381.056;-9.419.716;-6;1;34.381056,-94.19716
62269;O Fallon;IL;38.589.849;-8.991.207;-6;1;38.589849,-89.91207
64077;Orrick;MO;3.922.471;-9.413.971;-6;1;39.22471,-94.13971
77441;Fulshear;TX;29.685.917;-9.591.804;-6;1;29.685917,-95.91804
77987;Sweet Home;TX;29.347.975;-96.900.331;-6;1;29.347975,-96.900331
79054;Lefors;TX;35.444.006;-10.080.119;-6;1;35.444006,-100.80119
58844;Fortuna;ND;48.894.636;-10.375.867;-6;1;48.894636,-103.75867
59016;Busby;MT;45.457.795;-10.697.057;-7;1;45.457795,-106.97057
59327;Forsyth;MT;46.077.231;-10.668.186;-7;1;46.077231,-106.68186
72165;Thida;AR;35.594.246;-9.145.052;-6;1;35.594246,-91.45052
72190;North Little Rock;AR;34.751.918;-92.392.487;-6;1;34.751918,-92.392487
72860;Rover;AR;34.949.945;-9.340.287;-6;1;34.949945,-93.40287
73058;Meridian;OK;35.821.107;-9.723.455;-6;1;35.821107,-97.23455
83543;Nezperce;ID;46.256.652;-11.624.922;-8;1;46.256652,-116.24922
83629;Horseshoe Bend;ID;43.933.688;-1.161.889;-7;1;43.933688,-116.1889
85546;Safford;AZ;32.800.222;-10.969.052;-7;0;32.800222,-109.69052
85935;Pinetop;AZ;34.121.008;-10.991.503;-7;0;34.121008,-109.91503
83263;Preston;ID;42.165.399;-11.182.369;-7;1;42.165399,-111.82369
64642;Gilman City;MO;40.154.895;-938.395;-6;1;40.154895,-93.8395
66056;Mound City;KS;38.141.903;-9.482.166;-6;1;38.141903,-94.82166
91306;Winnetka;CA;34.209.407;-11.857.735;-8;1;34.209407,-118.57735
92154;San Diego;CA;32.574.398;-11.705.633;-8;1;32.574398,-117.05633
92606;Irvine;CA;33.695.576;-11.780.588;-8;1;33.695576,-117.80588
98117;Seattle;WA;47.685.919;-12.237.838;-8;1;47.685919,-122.37838
98505;Olympia;WA;47.065.404;-122.976.187;-8;1;47.065404,-122.976187
99518;Anchorage;AK;61.156.565;-14.988.335;-9;1;61.156565,-149.88335
3452;Jaffrey;NH;42.827.096;-7.203.418;-5;1;42.827096,-72.03418
3890;West Ossipee;NH;43.811.782;-71.194.586;-5;1;43.811782,-71.194586
6816;Danbury;CT;41.308.873;-73.363.661;-5;1;41.308873,-73.363661
7721;Cliffwood;NJ;40.435.961;-7.423.734;-5;1;40.435961,-74.23734
1262;Stockbridge;MA;42.283.216;-7.331.423;-5;1;42.283216,-73.31423
32140;Florahome;FL;29.765.329;-8.185.602;-5;1;29.765329,-81.85602
32668;Morriston;FL;29.282.158;-8.251.776;-5;1;29.282158,-82.51776
14265;Buffalo;NY;42.768.413;-78.887.094;-5;1;42.768413,-78.887094
15464;Mill Run;PA;39.926.509;-7.943.272;-5;1;39.926509,-79.43272
23160;State Farm;VA;37.733.844;-77.888.082;-5;1;37.733844,-77.888082
25671;Dingess;WV;37.863.118;-8.221.671;-5;1;37.863118,-82.21671
20833;Brookeville;MD;39.183.221;-7.705.917;-5;1;39.183221,-77.05917
20852;Rockville;MD;390.509;-7.712.261;-5;1;39.0509,-77.12261
21268;Baltimore;MD;39.284.707;-76.620.489;-5;1;39.284707,-76.620489
21282;Baltimore;MD;39.438.964;-76.592.139;-5;1;39.438964,-76.592139
23015;Beaverdam;VA;37.931.011;-7.764.296;-5;1;37.931011,-77.64296
17860;Paxinos;PA;40.839.093;-7.662.615;-5;1;40.839093,-76.62615
18223;Ebervale;PA;41.272.248;-75.880.146;-5;1;41.272248,-75.880146
658;Gurabo;PR;18.254.137;-65.973.605;-4;0;18.254137,-65.973605
2726;Somerset;MA;41.754.828;-7.114.894;-5;1;41.754828,-71.14894
2804;Ashaway;RI;41.430.068;-7.178.101;-5;1;41.430068,-71.78101
14515;North Greece;NY;43.257.819;-77.735.079;-5;1;43.257819,-77.735079
87328;Navajo;AZ;35.923.348;-10.908.296;-7;0;35.923348,-109.08296
88045;Lordsburg;NM;32.350.444;-10.873.956;-7;1;32.350444,-108.73956
90398;Inglewood;CA;33.786.594;-118.298.662;-8;1;33.786594,-118.298662
72321;Burdette;AR;35.818.518;-8.993.751;-6;1;35.818518,-89.93751
73645;Erick;OK;35.250.612;-9.988.029;-6;1;35.250612,-99.88029
73651;Hobart;OK;35.018.385;-9.909.374;-6;1;35.018385,-99.09374
67347;Havana;KS;37.103.604;-959.426;-6;1;37.103604,-95.9426
68506;Lincoln;NE;40.785.557;-9.664.599;-6;1;40.785557,-96.64599
63774;Perkins;MO;37.094.857;-8.977.451;-6;1;37.094857,-89.77451
83278;Stanley;ID;44.248.203;-11.493.551;-7;1;44.248203,-114.93551
84052;Myton;UT;40.065.834;-11.014.823;-7;1;40.065834,-110.14823
85351;Sun City;AZ;3.360.642;-11.228.316;-7;0;33.60642,-112.28316
76637;Cranfills Gap;TX;31.771.383;-9.782.298;-6;1;31.771383,-97.82298
77426;Chappell Hill;TX;30.132.693;-9.625.388;-6;1;30.132693,-96.25388
60559;Westmont;IL;41.795.358;-8.797.778;-6;1;41.795358,-87.97778
61015;Chana;IL;41.982.993;-892.128;-6;1;41.982993,-89.2128
61263;Matherville;IL;41.260.255;-9.060.587;-6;1;41.260255,-90.60587
62040;Granite City;IL;38.720.938;-9.011.431;-6;1;38.720938,-90.11431
78269;San Antonio;TX;29.437.532;-98.461.582;-6;1;29.437532,-98.461582
79404;Lubbock;TX;33.549.785;-10.182.634;-6;1;33.549785,-101.82634
79416;Lubbock;TX;33.591.877;-10.194.754;-6;1;33.591877,-101.94754
62845;Herald;IL;38.073.931;-88.142.657;-6;1;38.073931,-88.142657
49884;Shingleton;MI;46.399.545;-8.643.315;-5;1;46.399545,-86.43315
48274;Detroit;MI;42.239.933;-83.150.823;-5;1;42.239933,-83.150823
28380;Rockingham;NC;34.994.152;-79.767.341;-5;1;34.994152,-79.767341
78734;Austin;TX;30.378.675;-9.795.028;-6;1;30.378675,-97.95028
42343;Fordsville;KY;37.655.016;-8.669.303;-6;1;37.655016,-86.69303
59337;Jordan;MT;47.349.999;-10.695.207;-7;1;47.349999,-106.95207
20391;Washington;DC;38.893.311;-77.014.647;-5;1;38.893311,-77.014647
59936;West Glacier;MT;48.497.774;-11.392.599;-7;1;48.497774,-113.92599
22436;Caret;VA;38.069.014;-7.709.611;-5;1;38.069014,-77.09611
62009;Benld;IL;39.092.526;-898.029;-6;1;39.092526,-89.8029
29452;Jacksonboro;SC;32.745.396;-8.046.458;-5;1;32.745396,-80.46458
93621;Dunlap;CA;36.774.951;-11.913.779;-8;1;36.774951,-119.13779
95003;Aptos;CA;36.979.333;-1.218.944;-8;1;36.979333,-121.8944
18371;Tamiment;PA;41.340.936;-75.024.055;-5;1;41.340936,-75.024055
18940;Newtown;PA;40.246.802;-7.493.912;-5;1;40.246802,-74.93912
32304;Tallahassee;FL;30.446.766;-8.432.394;-5;1;30.446766,-84.32394
32924;Cocoa;FL;28.306.726;-80.686.159;-5;1;28.306726,-80.686159
35048;Clay;AL;33.544.622;-86.929.208;-6;1;33.544622,-86.929208
35581;Phil Campbell;AL;34.343.017;-8.771.277;-6;1;34.343017,-87.71277
25271;Ripley;WV;38.803.814;-8.170.763;-5;1;38.803814,-81.70763
25706;Huntington;WV;38.413.384;-82.277.401;-5;1;38.413384,-82.277401
27291;Leasburg;NC;36.415.102;-7.914.221;-5;1;36.415102,-79.14221
27530;Goldsboro;NC;35.384.344;-7.800.893;-5;1;35.384344,-78.00893
27906;Elizabeth City;NC;36.285.388;-76.213.284;-5;1;36.285388,-76.213284
30285;The Rock;GA;32.995.865;-8.425.092;-5;1;32.995865,-84.25092
30326;Atlanta;GA;33.849.853;-843.606;-5;1;33.849853,-84.3606
30423;Daisy;GA;32.150.061;-8.183.478;-5;1;32.150061,-81.83478
7012;Clifton;NJ;40.847.922;-741.579;-5;1;40.847922,-74.1579
7092;Mountainside;NJ;40.680.301;-7.435.601;-5;1;40.680301,-74.35601
10923;Garnerville;NY;41.204.544;-7.400.161;-5;1;41.204544,-74.00161
10990;Warwick;NY;41.259.896;-7.435.837;-5;1;41.259896,-74.35837
12255;Albany;NY;42.614.852;-73.970.812;-5;1;42.614852,-73.970812
13136;Pitcher;NY;42.607.076;-7.585.216;-5;1;42.607076,-75.85216
931;San Juan;PR;18.410.462;-66.060.533;-4;0;18.410462,-66.060533
2165;Newton;MA;42.446.396;-71.459.405;-5;1;42.446396,-71.459405
3821;Dover;NH;43.326.734;-71.028.427;-5;1;43.326734,-71.028427
4983;Strong;ME;44.822.625;-7.021.778;-5;1;44.822625,-70.21778
5039;Corinth;VT;44.026.521;-7.229.347;-5;1;44.026521,-72.29347
70068;La Place;LA;30.073.941;-9.048.516;-6;1;30.073941,-90.48516
71419;Converse;LA;3.180.442;-9.371.835;-6;1;31.80442,-93.71835
71749;Junction City;AR;33.067.477;-9.276.449;-6;1;33.067477,-92.76449
48429;Durand;MI;42.918.766;-8.399.148;-5;1;42.918766,-83.99148
48441;Harbor Beach;MI;43.812.371;-8.269.274;-5;1;43.812371,-82.69274
94250;Sacramento;CA;38.377.411;-121.444.429;-8;1;38.377411,-121.444429
95056;Santa Clara;CA;37.189.396;-121.705.327;-8;1;37.189396,-121.705327
76632;Chilton;TX;31.287.625;-9.706.076;-6;1;31.287625,-97.06076
67656;Ogallah;KS;38.989.828;-9.975.144;-6;1;38.989828,-99.75144
67849;Hanston;KS;38.134.219;-9.973.853;-6;1;38.134219,-99.73853
68111;Omaha;NE;41.294.547;-9.596.434;-6;1;41.294547,-95.96434
83802;Avery;ID;47.173.432;-11.580.199;-8;1;47.173432,-115.80199
85005;Phoenix;AZ;33.276.539;-11.218.717;-7;0;33.276539,-112.18717
39098;Ludlow;MS;3.256.195;-8.970.928;-6;1;32.56195,-89.70928
39177;Valley Park;MS;32.641.205;-9.082.835;-6;1;32.641205,-90.82835
40355;New Liberty;KY;38.606.023;-848.279;-5;1;38.606023,-84.8279
47403;Bloomington;IN;39.121.719;-8.657.409;-5;0;39.121719,-86.57409
64870;Webb City;MO;37.155.108;-9.447.465;-6;1;37.155108,-94.47465
65247;Excello;MO;39.626.821;-924.927;-6;1;39.626821,-92.4927
66517;Ogden;KS;39.113.103;-9.670.935;-6;1;39.113103,-96.70935
67351;Liberty;KS;37.135.671;-9.558.247;-6;1;37.135671,-95.58247
77445;Hempstead;TX;30.096.649;-9.606.979;-6;1;30.096649,-96.06979
77565;Kemah;TX;29.541.285;-9.502.996;-6;1;29.541285,-95.02996
80136;Strasburg;CO;39.776.934;-10.430.997;-7;1;39.776934,-104.30997
80290;Denver;CO;39.744.086;-10.498.696;-7;1;39.744086,-104.98696
85372;Sun City;AZ;33.276.539;-11.218.717;-7;0;33.276539,-112.18717
58640;Killdeer;ND;47.411.564;-10.282.766;-7;1;47.411564,-102.82766
59418;Buffalo;MT;47.248.497;-10.926.308;-7;1;47.248497,-109.26308
78568;Lozano;TX;26.190.402;-97.542.263;-6;1;26.190402,-97.542263
72917;Fort Smith;AR;35.191.046;-9.423.816;-6;1;35.191046,-94.23816
73040;Geary;OK;35.631.117;-9.835.764;-6;1;35.631117,-98.35764
73842;Freedom;OK;36.803.902;-9.918.304;-6;1;36.803902,-99.18304
23380;Exmore;VA;37.529.341;-75.816.851;-5;1;37.529341,-75.816851
14227;Buffalo;NY;42.881.372;-7.874.466;-5;1;42.881372,-78.74466
14748;Kill Buck;NY;42.130.224;-7.864.583;-5;1;42.130224,-78.64583
15437;Farmington;PA;39.793.095;-7.959.465;-5;1;39.793095,-79.59465
15828;Clarington;PA;4.134.149;-7.913.567;-5;1;41.34149,-79.13567
15927;Colver;PA;40.543.153;-7.879.067;-5;1;40.543153,-78.79067
30323;Atlanta;GA;33.844.371;-8.447.405;-5;1;33.844371,-84.47405
31782;Putney;GA;31.543.065;-84.219.594;-5;1;31.543065,-84.219594
33234;Miami;FL;25.558.428;-80.458.168;-5;1;25.558428,-80.458168
8829;High Bridge;NJ;40.668.594;-7.489.241;-5;1;40.668594,-74.89241
28732;Fletcher;NC;35.437.611;-8.248.999;-5;1;35.437611,-82.48999
54465;Pickerel;WI;45.393.536;-8.888.706;-6;1;45.393536,-88.88706
37385;Tellico Plains;TN;35.345.237;-8.427.728;-5;1;35.345237,-84.27728
38075;Whiteville;TN;3.535.001;-8.915.508;-6;1;35.35001,-89.15508
13113;Meridian;NY;43.089.111;-76.621.747;-5;1;43.089111,-76.621747
15725;Clarksburg;PA;40.518.067;-7.934.538;-5;1;40.518067,-79.34538
16634;Dudley;PA;40.205.819;-7.817.565;-5;1;40.205819,-78.17565
18344;Mount Pocono;PA;41.118.465;-7.535.501;-5;1;41.118465,-75.35501
18349;Pocono Manor;PA;41.100.236;-7.536.453;-5;1;41.100236,-75.36453
2671;West Harwich;MA;41.665.589;-7.011.152;-5;1;41.665589,-70.11152
3907;Ogunquit;ME;43.247.931;-7.059.952;-5;1;43.247931,-70.59952
4092;Westbrook;ME;43.682.148;-7.035.823;-5;1;43.682148,-70.35823
75397;Dallas;TX;32.767.268;-96.777.626;-6;1;32.767268,-96.777626
75788;Sacul;TX;31.825.527;-9.491.759;-6;1;31.825527,-94.91759
78047;Laredo;TX;27.564.249;-99.471.719;-6;1;27.564249,-99.471719
67762;Weskan;KS;38.930.464;-10.199.084;-7;1;38.930464,-101.99084
73720;Bison;OK;36.200.563;-9.788.883;-6;1;36.200563,-97.88883
74425;Canadian;OK;35.172.538;-9.562.824;-6;1;35.172538,-95.62824
